country_name,subject,measure,period_id,year,area,value,value_indexed
United Kingdom,Exports of goods,CP,2021-Q3,2021,EU,39321,89.98661220006178
United Kingdom,Exports of goods,CP,2021-Q4,2021,EU,45658,104.4889178767178
United Kingdom,Exports of goods,CP,2022-Q1,2022,EU,46603,106.651562482121
United Kingdom,Exports of goods,CP,2022-Q2,2022,EU,52241,119.55419770462166
United Kingdom,Exports of goods,CP,2022-Q3,2022,EU,55432,126.85684208117355
United Kingdom,Exports of goods,CP,2022-Q4,2022,EU,52776,120.77855205794515
United Kingdom,Exports of goods,CP,2023-Q1,2023,EU,47846,109.49618390488939
United Kingdom,Exports of goods,CP,2023-Q2,2023,EU,46219,105.77277356310002
United Kingdom,Exports of goods,CP,2023-Q3,2023,EU,46095,105.48899797466615
United Kingdom,Exports of goods,CP,2023-Q4,2023,EU,46203,105.73615735814082
United Kingdom,Exports of goods,CP,2024-Q1,2024,EU,43951,100.58242651013238
United Kingdom,Exports of goods,CP,2024-Q2,2024,EU,44508,101.85712814527479
United Kingdom,Exports of goods,CP,2024-Q3,2024,EU,42967,98.33052990514113
United Kingdom,Imports of goods,CP,2018-Q1,2018,EU,66845,99.80850563471236
United Kingdom,Imports of goods,CP,2018-Q2,2018,EU,67563,100.8805754536326
United Kingdom,Imports of goods,CP,2018-Q3,2018,EU,65738,98.15560690275595
United Kingdom,Imports of goods,CP,2018-Q4,2018,EU,67747,101.15531200889907
United Kingdom,Imports of goods,CP,2019-Q1,2019,EU,72924,108.88526389267356
United Kingdom,Imports of goods,CP,2019-Q2,2019,EU,64630,96.501215037347
United Kingdom,Imports of goods,CP,2019-Q3,2019,EU,67587,100.91641065649345
United Kingdom,Imports of goods,CP,2019-Q4,2019,EU,64975,97.01634607847163
United Kingdom,Imports of goods,CP,2020-Q1,2020,EU,59459,88.78022195428773
United Kingdom,Imports of goods,CP,2020-Q2,2020,EU,45339,67.69717760449134
United Kingdom,Imports of goods,CP,2020-Q3,2020,EU,58505,87.35577264056919
United Kingdom,Imports of goods,CP,2020-Q4,2020,EU,69789,104.20429051897587
United Kingdom,Imports of goods,CP,2021-Q1,2021,EU,55568,82.97043969047343
United Kingdom,Imports of goods,CP,2021-Q2,2021,EU,59062,88.18744797363127
United Kingdom,Imports of goods,CP,2021-Q3,2021,EU,61196,91.37379476134129
United Kingdom,Imports of goods,CP,2021-Q4,2021,EU,61597,91.97254127580787
United Kingdom,Imports of goods,CP,2022-Q1,2022,EU,71376,106.57389330814915
United Kingdom,Imports of goods,CP,2022-Q2,2022,EU,78205,116.77050165551171
United Kingdom,Imports of goods,CP,2022-Q3,2022,EU,75938,113.38556811861453
United Kingdom,Imports of goods,CP,2022-Q4,2022,EU,81127,121.13343760381943
United Kingdom,Imports of goods,CP,2023-Q1,2023,EU,79946,119.37004699637541
United Kingdom,Imports of goods,CP,2023-Q2,2023,EU,81054,121.02443886178438
United Kingdom,Imports of goods,CP,2023-Q3,2023,EU,78050,116.53906597036877
United Kingdom,Imports of goods,CP,2023-Q4,2023,EU,79312,118.42340038746812
United Kingdom,Imports of goods,CP,2024-Q1,2024,EU,76540,114.28443445704069
United Kingdom,Imports of goods,CP,2024-Q2,2024,EU,79859,119.24014438600486
United Kingdom,Imports of goods,CP,2024-Q3,2024,EU,76298,113.92309616152718
United Kingdom,Exports of goods,CVM,2018-Q1,2018,EU,54583,98.8661268995997
United Kingdom,Exports of goods,CVM,2018-Q2,2018,EU,55931,101.30775779311345
United Kingdom,Exports of goods,CVM,2018-Q3,2018,EU,55772,101.0197612708073
United Kingdom,Exports of goods,CVM,2018-Q4,2018,EU,54550,98.80635403647956
United Kingdom,Exports of goods,CVM,2019-Q1,2019,EU,58421,105.81789201036062
United Kingdom,Exports of goods,CVM,2019-Q2,2019,EU,51543,93.35977829701679
United Kingdom,Exports of goods,CVM,2019-Q3,2019,EU,54121,98.02930681591769
United Kingdom,Exports of goods,CVM,2019-Q4,2019,EU,52872,95.7669945117644
United Kingdom,Exports of goods,CVM,2020-Q1,2020,EU,49922,90.42366280860004
United Kingdom,Exports of goods,CVM,2020-Q2,2020,EU,43925,79.5613034106758
United Kingdom,Exports of goods,CVM,2020-Q3,2020,EU,47340,85.74688909416943
United Kingdom,Exports of goods,CVM,2020-Q4,2020,EU,52792,95.6220906011701
United Kingdom,Exports of goods,CVM,2021-Q1,2021,EU,41709,75.54746508721404
United Kingdom,Exports of goods,CVM,2021-Q2,2021,EU,50426,91.33655744534406
United Kingdom,Exports of goods,CVM,2021-Q3,2021,EU,47989,86.92242206886559
United Kingdom,Exports of goods,CVM,2021-Q4,2021,EU,51296,92.91238747305694
United Kingdom,Exports of goods,CVM,2022-Q1,2022,EU,48898,88.56889275299316
United Kingdom,Exports of goods,CVM,2022-Q2,2022,EU,52638,95.34315057327609
United Kingdom,Exports of goods,CVM,2022-Q3,2022,EU,53693,97.25407089423825
United Kingdom,Exports of goods,CVM,2022-Q4,2022,EU,51823,93.8669419840968
United Kingdom,Exports of goods,CVM,2023-Q1,2023,EU,47721,86.43699396837472
United Kingdom,Exports of goods,CVM,2023-Q2,2023,EU,47422,85.89541560252857
United Kingdom,Exports of goods,CVM,2023-Q3,2023,EU,47469,85.98054665000272
United Kingdom,Exports of goods,CVM,2023-Q4,2023,EU,45777,82.91582894093355
United Kingdom,Exports of goods,CVM,2024-Q1,2024,EU,44523,80.64446014236809
United Kingdom,Exports of goods,CVM,2024-Q2,2024,EU,44666,80.90347588255537
United Kingdom,Exports of goods,CVM,2024-Q3,2024,EU,44689,80.94513575685124
United Kingdom,Imports of goods,CVM,2018-Q1,2018,EU,77528,100.83336313888194
United Kingdom,Imports of goods,CVM,2018-Q2,2018,EU,77809,101.19883335663584
United Kingdom,Imports of goods,CVM,2018-Q3,2018,EU,74891,97.40366575732648
United Kingdom,Imports of goods,CVM,2018-Q4,2018,EU,77321,100.56413774715574
United Kingdom,Imports of goods,CVM,2019-Q1,2019,EU,84124,109.41215871292054
United Kingdom,Imports of goods,CVM,2019-Q2,2019,EU,74143,96.43081265099221
United Kingdom,Imports of goods,CVM,2019-Q3,2019,EU,76306,99.24402290366739
United Kingdom,Imports of goods,CVM,2019-Q4,2019,EU,74778,97.25669730677062
United Kingdom,Imports of goods,CVM,2020-Q1,2020,EU,68963,89.69367482905163
United Kingdom,Imports of goods,CVM,2020-Q2,2020,EU,52883,68.77993425437897
United Kingdom,Imports of goods,CVM,2020-Q3,2020,EU,67377,87.63091409824125
United Kingdom,Imports of goods,CVM,2020-Q4,2020,EU,79327,103.1731528959613
United Kingdom,Imports of goods,CVM,2021-Q1,2021,EU,64551,83.95540222858796
United Kingdom,Imports of goods,CVM,2021-Q2,2021,EU,67766,88.13684973776536
United Kingdom,Imports of goods,CVM,2021-Q3,2021,EU,69249,90.06564807559121
United Kingdom,Imports of goods,CVM,2021-Q4,2021,EU,68181,88.67660112697489
United Kingdom,Imports of goods,CVM,2022-Q1,2022,EU,76210,99.11916475098278
United Kingdom,Imports of goods,CVM,2022-Q2,2022,EU,78385,101.94798227274353
United Kingdom,Imports of goods,CVM,2022-Q3,2022,EU,74461,96.84440528175998
United Kingdom,Imports of goods,CVM,2022-Q4,2022,EU,77590,100.91400069582409
United Kingdom,Imports of goods,CVM,2023-Q1,2023,EU,74636,97.07201128925797
United Kingdom,Imports of goods,CVM,2023-Q2,2023,EU,76622,99.65501432292089
United Kingdom,Imports of goods,CVM,2023-Q3,2023,EU,74700,97.15525005771438
United Kingdom,Imports of goods,CVM,2023-Q4,2023,EU,75113,97.69240023540964
United Kingdom,Imports of goods,CVM,2024-Q1,2024,EU,73128,95.11069780750384
United Kingdom,Imports of goods,CVM,2024-Q2,2024,EU,76425,99.39879498876601
United Kingdom,Imports of goods,CVM,2024-Q3,2024,EU,73520,95.62053526429935
United Kingdom,Exports of goods,CVM,2018-Q1,2018,Non-EU,53152,100.42037049282537
United Kingdom,Exports of goods,CVM,2018-Q2,2018,Non-EU,52917,99.97638368017834
United Kingdom,Exports of goods,CVM,2018-Q3,2018,Non-EU,53885,101.80523148716689
United Kingdom,Exports of goods,CVM,2018-Q4,2018,Non-EU,51764,97.7980143398294
United Kingdom,Exports of goods,CVM,2019-Q1,2019,Non-EU,51169,96.67387751631887
United Kingdom,Exports of goods,CVM,2019-Q2,2019,Non-EU,50222,94.8847051266307
United Kingdom,Exports of goods,CVM,2019-Q3,2019,Non-EU,56036,105.86912780207636
United Kingdom,Exports of goods,CVM,2019-Q4,2019,Non-EU,66690,125.99778951246469
United Kingdom,Exports of goods,CVM,2020-Q1,2020,Non-EU,51230,96.78912515704853
United Kingdom,Exports of goods,CVM,2020-Q2,2020,Non-EU,48527,91.68233215881503
United Kingdom,Exports of goods,CVM,2020-Q3,2020,Non-EU,44804,84.64844746313493
United Kingdom,Exports of goods,CVM,2020-Q4,2020,Non-EU,47617,89.96306407579894
United Kingdom,Exports of goods,CVM,2021-Q1,2021,Non-EU,48401,91.44427965501279
United Kingdom,Exports of goods,CVM,2021-Q2,2021,Non-EU,51624,97.53351155782693
United Kingdom,Exports of goods,CVM,2021-Q3,2021,Non-EU,45853,86.63032902256775
United Kingdom,Exports of goods,CVM,2021-Q4,2021,Non-EU,52120,98.47060712834997
United Kingdom,Exports of goods,CVM,2022-Q1,2022,Non-EU,47533,89.80436240659746
United Kingdom,Exports of goods,CVM,2022-Q2,2022,Non-EU,48430,91.49906951699903
United Kingdom,Exports of goods,CVM,2022-Q3,2022,Non-EU,63729,120.40355567311234
United Kingdom,Exports of goods,CVM,2022-Q4,2022,Non-EU,67379,127.29952106103401
United Kingdom,Exports of goods,CVM,2023-Q1,2023,Non-EU,52500,99.18854325092812
United Kingdom,Exports of goods,CVM,2023-Q2,2023,Non-EU,51952,98.15320378994701
United Kingdom,Exports of goods,CVM,2023-Q3,2023,Non-EU,48441,91.51985187844208
United Kingdom,Exports of goods,CVM,2023-Q4,2023,Non-EU,50363,95.15109721421892
United Kingdom,Exports of goods,CVM,2024-Q1,2024,Non-EU,48426,91.49151229465609
United Kingdom,Exports of goods,CVM,2024-Q2,2024,Non-EU,45688,86.31859360092197
United Kingdom,Exports of goods,CVM,2024-Q3,2024,Non-EU,46391,87.64677542769155
United Kingdom,Imports of goods,CVM,2018-Q1,2018,Non-EU,74282,97.51429265314964
United Kingdom,Imports of goods,CVM,2018-Q2,2018,Non-EU,74150,97.34100859200137
United Kingdom,Imports of goods,CVM,2018-Q3,2018,Non-EU,78377,102.890036822863
United Kingdom,Imports of goods,CVM,2018-Q4,2018,Non-EU,77893,102.254661931986
United Kingdom,Imports of goods,CVM,2019-Q1,2019,Non-EU,92094,120.89713884385401
United Kingdom,Imports of goods,CVM,2019-Q2,2019,Non-EU,77408,101.61797428307003
United Kingdom,Imports of goods,CVM,2019-Q3,2019,Non-EU,77572,101.83326660146635
United Kingdom,Imports of goods,CVM,2019-Q4,2019,Non-EU,72665,95.39156290408334
United Kingdom,Imports of goods,CVM,2020-Q1,2020,Non-EU,73193,96.0846991486764
United Kingdom,Imports of goods,CVM,2020-Q2,2020,Non-EU,58826,77.22430440233408
United Kingdom,Imports of goods,CVM,2020-Q3,2020,Non-EU,69733,91.54255633372935
United Kingdom,Imports of goods,CVM,2020-Q4,2020,Non-EU,82735,108.61103635683389
United Kingdom,Imports of goods,CVM,2021-Q1,2021,Non-EU,82197,107.9047725318508
United Kingdom,Imports of goods,CVM,2021-Q2,2021,Non-EU,79691,104.61500088611169
United Kingdom,Imports of goods,CVM,2021-Q3,2021,Non-EU,82074,107.74330329305354
United Kingdom,Imports of goods,CVM,2021-Q4,2021,Non-EU,80398,105.54312081968611
United Kingdom,Imports of goods,CVM,2022-Q1,2022,Non-EU,92329,121.20563698301947
United Kingdom,Imports of goods,CVM,2022-Q2,2022,Non-EU,84435,110.84272502313736
United Kingdom,Imports of goods,CVM,2022-Q3,2022,Non-EU,80105,105.15848271425851
United Kingdom,Imports of goods,CVM,2022-Q4,2022,Non-EU,77144,101.27140616077348
United Kingdom,Imports of goods,CVM,2023-Q1,2023,Non-EU,74728,98.09978273854455
United Kingdom,Imports of goods,CVM,2023-Q2,2023,Non-EU,72647,95.3679332593813
United Kingdom,Imports of goods,CVM,2023-Q3,2023,Non-EU,68110,89.41195003642903
United Kingdom,Imports of goods,CVM,2023-Q4,2023,Non-EU,68140,89.4513327775991
United Kingdom,Imports of goods,CVM,2024-Q1,2024,Non-EU,66931,87.86420830844563
United Kingdom,Imports of goods,CVM,2024-Q2,2024,Non-EU,76427,100.33015864680901
United Kingdom,Imports of goods,CVM,2024-Q3,2024,Non-EU,75225,98.75222348392856
United Kingdom,Exports of goods and services,CP,2018-Q1,2018,EU,73621,97.97159501099537
United Kingdom,Exports of goods and services,CP,2018-Q2,2018,EU,75118,99.963736896211
United Kingdom,Exports of goods and services,CP,2018-Q3,2018,EU,76035,101.18404024206453
United Kingdom,Exports of goods and services,CP,2018-Q4,2018,EU,75807,100.88062785072908
United Kingdom,Exports of goods and services,CP,2019-Q1,2019,EU,75688,100.72226787454963
United Kingdom,Exports of goods and services,CP,2019-Q2,2019,EU,73068,97.23568688639668
United Kingdom,Exports of goods and services,CP,2019-Q3,2019,EU,76622,101.96519407414308
United Kingdom,Exports of goods and services,CP,2019-Q4,2019,EU,73651,98.01151769406583
United Kingdom,Exports of goods and services,CP,2020-Q1,2020,EU,70414,93.70386019076389
United Kingdom,Exports of goods and services,CP,2020-Q2,2020,EU,58239,77.50190464467148
United Kingdom,Exports of goods and services,CP,2020-Q3,2020,EU,61103,81.31319012179745
United Kingdom,Exports of goods and services,CP,2020-Q4,2020,EU,69271,92.18280596577961
United Kingdom,Exports of goods and services,CP,2021-Q1,2021,EU,61786,82.22209653970145
United Kingdom,Exports of goods and services,CP,2021-Q2,2021,EU,69183,92.06569942877294
United Kingdom,Exports of goods and services,CP,2021-Q3,2021,EU,67286,89.54125510261794
United Kingdom,Exports of goods and services,CP,2021-Q4,2021,EU,78635,104.6440061081705
United Kingdom,Exports of goods and services,CP,2022-Q1,2022,EU,78538,104.5149227662427
United Kingdom,Exports of goods and services,CP,2022-Q2,2022,EU,88404,117.64416247201252
United Kingdom,Exports of goods and services,CP,2022-Q3,2022,EU,93157,123.96924622647472
United Kingdom,Exports of goods and services,CP,2022-Q4,2022,EU,92064,122.51472980660787
United Kingdom,Exports of goods and services,CP,2023-Q1,2023,EU,91044,121.15735858221244
United Kingdom,Exports of goods and services,CP,2023-Q2,2023,EU,88601,117.90632142417519
United Kingdom,Exports of goods and services,CP,2023-Q3,2023,EU,88010,117.11984456768725
United Kingdom,Exports of goods and services,CP,2023-Q4,2023,EU,88611,117.91962898519866
United Kingdom,Exports of goods and services,CP,2024-Q1,2024,EU,87200,116.04193212478499
United Kingdom,Exports of goods and services,CP,2024-Q2,2024,EU,88473,117.73598464307457
United Kingdom,Exports of goods and services,CP,2018-Q1,2018,Non-EU,91424,96.45942303076342
United Kingdom,Exports of goods and services,CP,2018-Q2,2018,Non-EU,93989,99.16569731403597
United Kingdom,Exports of goods and services,CP,2018-Q3,2018,Non-EU,96742,102.07032620364582
United Kingdom,Exports of goods and services,CP,2018-Q4,2018,Non-EU,96964,102.30455345155478
United Kingdom,Exports of goods and services,CP,2019-Q1,2019,Non-EU,94393,99.59194870212255
United Kingdom,Exports of goods and services,CP,2019-Q2,2019,Non-EU,97043,102.38790458932418
United Kingdom,Exports of goods and services,CP,2019-Q3,2019,Non-EU,104065,109.79666015156191
United Kingdom,Exports of goods and services,CP,2019-Q4,2019,Non-EU,112166,118.34384454485267
United Kingdom,Exports of goods and services,CP,2020-Q1,2020,Non-EU,100633,106.17563350821246
United Kingdom,Exports of goods and services,CP,2020-Q2,2020,Non-EU,88137,92.9913826529401
United Kingdom,Exports of goods and services,CP,2020-Q3,2020,Non-EU,86802,91.58285393240645
United Kingdom,Exports of goods and services,CP,2020-Q4,2020,Non-EU,89501,94.43050862657898
United Kingdom,Exports of goods and services,CP,2021-Q1,2021,Non-EU,93293,98.43136323951055
United Kingdom,Exports of goods and services,CP,2021-Q2,2021,Non-EU,97664,103.04310783685334
United Kingdom,Exports of goods and services,CP,2021-Q3,2021,Non-EU,92732,97.83946465357842
United Kingdom,Exports of goods and services,CP,2021-Q4,2021,Non-EU,106307,112.16214433990383
United Kingdom,Exports of goods and services,CP,2022-Q1,2022,Non-EU,104044,109.77450352000295
United Kingdom,Exports of goods and services,CP,2022-Q2,2022,Non-EU,113593,119.84944041316842
United Kingdom,Exports of goods and services,CP,2022-Q3,2022,Non-EU,135347,142.80160055286072
United Kingdom,Exports of goods and services,CP,2022-Q4,2022,Non-EU,142904,150.77482268100516
United Kingdom,Exports of goods and services,CP,2023-Q1,2023,Non-EU,127508,134.53084651521024
United Kingdom,Exports of goods and services,CP,2023-Q2,2023,Non-EU,128225,135.28733722129462
United Kingdom,Exports of goods and services,CP,2023-Q3,2023,Non-EU,123044,129.82097969239211
United Kingdom,Exports of goods and services,CP,2023-Q4,2023,Non-EU,126191,133.14130919315573
United Kingdom,Exports of goods and services,CP,2024-Q1,2024,Non-EU,125940,132.87648469214153
United Kingdom,Exports of goods and services,CP,2024-Q2,2024,Non-EU,125743,132.66863438656463
United Kingdom,Exports of services,CP,2018-Q1,2018,EU,31082,98.83381692436106
United Kingdom,Exports of services,CP,2018-Q2,2018,EU,31105,98.90695178663698
United Kingdom,Exports of services,CP,2018-Q3,2018,EU,31294,99.50792956794785
United Kingdom,Exports of services,CP,2018-Q4,2018,EU,32314,102.75130172105409
United Kingdom,Exports of services,CP,2019-Q1,2019,EU,29663,94.32171389959856
United Kingdom,Exports of services,CP,2019-Q2,2019,EU,31918,101.4921101792599
United Kingdom,Exports of services,CP,2019-Q3,2019,EU,33186,105.52406693429785
United Kingdom,Exports of services,CP,2019-Q4,2019,EU,32086,102.02631265153623
United Kingdom,Exports of services,CP,2020-Q1,2020,EU,31475,100.08346913629317
